//@俺叫老鬼: 回复@施乐会潘旭苗:到新疆，老鬼请你吃。[嘻嘻] //@施乐会潘旭苗:太贵了，老鬼，俺穷，吃不起 //@施乐会潘旭苗:回复@俺叫老鬼:老鬼，你金华的么 //@俺叫老鬼:回复@施乐会潘旭苗:[给力] //@施乐会潘旭苗:[泪]人呢，没人理我@志愿者王红伟 @浪子世斌 @老大笨象	0
阜成门欢迎你，干掉阜成门煎饼小王子[哈哈] //@简格民: 五道口被四大家族分别清华东门、城铁站、华联门口、搜狐楼下垄断了，去了会被打死！//@善修: 我入股一个平板车，咱一块儿去五道口卖煎饼果子吧！	1
各位看官较着可以非诚勿扰不[偷笑][太开心]来呀来呀，扰啊扰啊[偷笑]	1
回复@酸辣汤-说相声的张涛:[哈哈]那时康?才两岁多。真没想让他干这行。 //@酸辣汤-说相声的张涛:康?要是不写相声，都对不起家长从小的培养。	1
瑜伽普拉提神马的已经提不起我的兴趣了，我还是喜欢搏击操[爱你]	1
//@大鹏看天下:多谢二位央媒大号关注、发布。农民是新中国的立国之本，保护农民，不能只停留在网络上！问责平度地方官员！[怒] //@网络新闻联播: 【山东农民抗征地住帐篷被烧死 遗体被抢走】	0
气死 //@Edialbertson:@远富lyf [good][ok]  //@全球iPhone官网: 男还是女[衰]	0
有在看澳网男单决赛的吗？？？看比赛需要吼起来。。。。[抓狂][抓狂][抓狂][抓狂][抓狂][抓狂][抓狂][抓狂]	0
头疼的厉害还要多久告诉我时间我忍[抓狂] 我在:http://t.cn/zWdabHf	0
有愿意来塔什库尔干支教的朋友吗？马上在爱支教网上报名，8月底到塔县，9月1号上课，至少一学期。相关生活保障县里已经开始准备了，提供宿舍和基本配置，正在筹备食堂。爱支教（http://t.cn/a8lDBI）这两天会上传相关信息，谢谢您的支持和转发。在塔什库尔干等您啊！[可爱]	1
:[抓狂]重口味![恐怖]	0
#日本新奇事#长崎的玫瑰冰淇淋[bm可爱]将冰淇淋做成玫瑰花，太有创意啦[推荐]而且创作玫瑰花冰淇淋的是这位高龄的老婆婆[鼓掌]长崎的名物「ちりんちりんアイス」，每年夏季婆婆都会推车来卖，一个小小的冰淇淋给多游人太多的感动[din泪]令人怀恋的味道和精美的花样，艺术品呀[拍手]	1
回复@南京美木及龙虾:[哈哈] //@南京美木及龙虾:@西祠都市生活圈_海风 @菲菲的fiona @南京金聚德烤鸭店 我家这么洋气，你知道么[偷笑]	1
回复@清清爽爽:嗯，是啊，不过这也是有代价的啊，享受现在就好了r[嘻嘻]//@清清爽爽:你太逍遥了	1
好久没发微博了，[偷笑][偷笑]睡前自恋一下哈[爱你][爱你][爱你][爱你]	1
五百年后只能当和尚鸟~[泪][偷笑]	0
摄友马上有礼了[哈哈][哈哈][哈哈]	1
秀秀肚肚。[嘻嘻]	1
昨晚到现在就一直刷分啊，好容易刷出来了，哎，不容易啊[哈哈]	1
这个好像是后期配的音乐。。[衰] //@陈璐_Chloe:漂亮[笑哈哈]	0
哈哈[哈哈]今天我也迷路了！	1
太可耐了[亲亲] #萌猫萌狗#	1
美好伴随梦想持续~[鼓掌]	1
[晕]@六儿的车马店 @坚持不懈_ //@拔份儿金子: [哈哈]试试	0
人家都老夫老妻了我们还在早恋。[泪]	0
照片很美。//@几苇渡: 说明你是长焦，不是广角…[嘻嘻]	1
谢谢您的支持！我们会更加努力[抓狂] //@嘻哈包袱铺官方微博：[爱你] [抱抱] [可爱] [good] 谢谢哦！	0
谢谢配图[泪]	0
突然想起一起玩倩女OL的好基友好妹纸们了。。。[泪]	0
两天的假期，泡泡温泉休闲度个小假最适合不过了[太阳] //@乔美传媒:@温泉旅游杂志 @中国南京汤山温泉   //@微数据: 【中国人公共假期每年115天 达中等发达国家水平】每周都能休两天[抱抱][抱抱]。。。。	1
安一个神马头呢[哈哈]	1
真情永恒！[泪] //@全球热门收集:太感人了！！！[泪]	0
别告诉我北京地铁还打算涨价[泪] //@T3旁的游击队：转发微博。	0
//@台湾自由行:狂?李安再度拿下?斯卡最佳?演大?！[给力][鼓掌][赞]?至名?！	1
[哈哈]蛋定滴笑了	1
刚刚去看票，居然都定满了[哼]//@学徒王自健:前途无量！//@怦然心动bubu718:我买了380的票，没办法，我女儿是你的粉丝啊，她才10岁啊[泪]	0
停水停电[泪][泪] 牛妈打电话让做饭哩，看来只有吃面包鸟[抓狂][抓狂]	0
回复 @timberwhisper:是的，很别致[泪][泪][泪] //@timberwhisper:哦，那个牌子的。应该是很漂亮别致的手套～	0
[衰][哈哈][哈哈]	0
2011年的最后一天 周六 闹钟设定为周一到周五叫 父母以为我今天休息 就此华丽丽的迟到~关键今天就该放假 哼~[抓狂]	0
矮油，应该来个蝴蝶结。 //@heartblueblue: [偷笑]//@cicicho_hf: 哈哈笑死我了[哈哈][哈哈] //@菟殿天下: 可怜的小孩～[晕] //@RaCheLicious: 哈哈哈 它好郁闷啊!//@举个Liz: 哈哈哈 //@chali?阿加:啊? 笑死我了 太可?了 //@Ww_帅气晕少jj:笑死我了 //@好好笑Q-Lau:烧焦的娃[失望]	1
亲们在假期一定拍了不少照片吧！无论是人物的、风景的，还是新发现，赶快发微博上传照片，加话题#美丽的假期#，并@北京富力万丽酒店官方微博，你将有可能获得由北京富力万丽酒店发达鸭中餐厅送出的价值千元的四人烤鸭套餐哟！获奖名单将于1月18日中午12点公布[得意地笑][馋嘴][鼓掌]	1
本周任务是居家大整理，今天目标鞋柜！发现了许多自己几乎忘记的没咋么穿过的鞋子，比如这双FG，是什么心情下买了这么板板正正的鞋款啊[晕]也不知为何，37脚买了无数36的鞋??????	0
谢谢老同学！好久不见啦~下次回汕必须聚起来！怀念N年前一起在北京的吃的那顿火锅[哈哈]	1
红色还是巧克力色 ！我又纠结啦！[抓狂]	0
我牙疼，右后牙槽，狠狠咬着牙，舒服点[晕][委屈]	0
对于目前只做辅食滴伦来说，就是打成泥啦[嘻嘻]@本来生活	1
果麦才65个人？销售额不错，工作很出色啊。 不过招人还要求长相偏好看，出身中产阶级家庭，而且得是文艺青年，这要求让我特想看看果麦办公室大家的桌面布置，以及大家都神马样子。[嘻嘻] @果麦文化传媒	1
[哈哈][哈哈] //@王咬牙://@猫小抱:哈哈哈哈哈//@金桔派: [哈哈] //@李琼小秋里:[偷笑] //@人造天?://@汴人郭威: //@老衲法号郭怒: 哈哈哈哈哈丧心病狂！	1
真悲催，半夜肚子痛，跑厕所，蹲在厕所里，痛到汗水啪嗒啪嗒的不停流，早上起床手机闹钟没响，上班的半路上手机死机，重新开机之后，短信也没有了，内存卡不辨认了，最头大的是，号码全丢了……[怒骂] 能不能有点好事情发生了？	0
本期旅游中国会将于明天与大家见面，欢迎大家前来参加！[鼓掌]	1
@Michael_MediaV 被我发现了吧 //@dancingsnoopy_MediaV:B总要红！[哈哈]	1
可以告诉个你绝对信任的人，这样就有人陪你难受了。[哈哈]//@王?麟1: [哈哈]憋着吧，能憋住的好消息都是好人好事。	1
的确如此[怒][怒][怒]	0
有电话号码？@北京吃货小分队 @smiley伊冯@黄鲁加成 //@pamda_润:青年路… //@莫筱穆: @Timelss-na @pamda_润 哈哈～榴莲控没道理～ //@北京吃货小分队: 想说注意节操。。。→_→///漂网颜颜：谁情人节送我十盒榴莲就嫁了[亲亲]	1
巫峡还真挺美呀@亚鲁藏布 [太开心]	1
//@庄表伟:仔细读了一遍，非常好！ // @谭颖华 :看完这篇《毕胜这三年：李彦宏、雷军和王朔教我的那些事儿》： http://t.cn/hdgPuf  ，我毫不犹豫地以电光火石的速度粉了 @毕胜  毕老爷。[哈哈] 创业者必读啊，看着这文字，心中那滋味，无以言表，敬请亲身体会。	1
@cindy__xin  //@金大婶:擦//@李草莓V: ！！！ //@得得崽_HYUKYesIDoHAE:啥？！[抓狂][泪][伤心] //@SUPER-JAC:@SUPERYUKI-___- 你妹TAT 神童晟敏因入伍不?加7?活? //@huaihuaihae: 不参加..	0
最近刚加盟的太空舱客栈[嘻嘻]	1
傻子儿童快乐多[嘻嘻]//@大大的墨菲: @杜二小姐 这丫傻乐傻乐的	1
春之序曲塞罕坝//@刘晔爱旅行: 美丽的塞罕坝，6月份我们组织自驾游带大家来拍大片[嘻嘻]//@图说生态: 春天的塞罕坝是最短的???@中国梦赶考行 @刘晔爱旅行@河北林业	1
我检举：台湾和南韩走私严重！ //@但斌://@江赛春:[吃惊]//@花生余:[衰][哈哈]?物都沉到海里了  //@杭州中哥: 骗子怎么圆谎	0
物业不给力啊，周末没空调啊，36度的杭州伤不起啊，敢不敢给周末加班的人一点生存空间啊！从来不咆哮的人都咆哮了啊！！！[抓狂] 高温折磨下，我想出一个点子，以后是不是可以按性别分区域办公，男的一个屋女的一个屋，然后都光着身子工作……@#%￥……YY中……[哈哈]	1
现在很多片子会出现的，美剧、都市剧里都看到过 //@折折熊:突然想到和字幕组合作，插入一些广告语，多好的卖点！//@麻小利: 我们今年没预算投放广告在电影上[哈哈]	1
这种修行我愿意。[亲亲] //@大念念://@众生之家: 养孩子也是修行啊！	1
不管怎样，亲们新年快乐[礼物][太阳]安慰一下[可爱]	1
我饿啊，谁能给口吃的啊，屋里的小妮子@kiwi-小z 就是不让吃，[左哼哼][抓狂]就一口也不行么？不要再拿水桶腰恐吓我了，好吧，我还是想点别的吧，意念进食法……	0
#江南私旅行##国庆晒吃#苏州美食回顾，魔都的早上醒来竟然下雨[晕]被窝里翻看姑苏的美味！@私旅行网 @厦门美食 猜猜这货是什么？[嘻嘻]	0
美概股很不靠谱！[哈哈] //@创业家杂志:有网友焦急的反馈：这个上市公司的网站宕机了！一直打不开！居然还市值140亿！――请问怎么向他解释...	1
#自驾中国365#第249天，四川丹巴至汶川。离汶川100公里，堵在路上！老婆问我，警察叔叔什么时候来送方便面？[抓狂]	0
@石述思 @袁裕来律师 们说，我看不到，我就是看不到。[挖鼻屎]//@侯宁:回复@daodao501215:石头肯定认为这是精神病院跑出来的。[抓狂] //@daodao501215:哈哈。怎么这体制也这样。请石述思解释！ //@侯宁:传统文化保存最好？[黑线]	0
ヨシヒロ里面的小美女 //@中国茶房8六本木店:来吧随时欢迎[太开心] //@A敬树87番:@崭崭崭崭 亲……我们上六本木吃烤鸭去吧………………（。//@中国茶房8六本木店: 前两天成宫宽贵又来了[嘻嘻] //@中国茶房8新宿店:极度羡慕六本木和?比寿店吖[花心][花心]	1
#《不靠谱的演员都爱说如果》#全国巡签第三轮预告，11月3号，浙沪在等你[爱你]，江在默默流泪[泪]	1
[嘻嘻]表客气！	1
太形象了！ //@创意工坊:[哈哈]大家觉得呢？	1
第一次有这么不舍的感觉，这一走就要半年不见了。。。miss u Droopy~[泪]	0
我一定要爆料[嘻嘻][嘻嘻][嘻嘻]?演沿途大叫：大?！笑~~~~大?！笑~~~~[帅][帅][帅][帅][帅]	1
回复@其实我不是阿独:??。//@其实我不是阿独:祝先生身体健康，无问题要问，谢谢！//@蔡?:回复@Seven快点实现梦想吧:?是才?。//@Seven快点实现梦想吧:蔡生我觉得赚钱好慢好慢。但是花钱花得飞快。[泪]	0
回覆@月亮游味?:未有，下星期得我食左再?告！ //@月亮游味?:?子跟以前不同啊, 有?用家?告呢?//@OL醉??房：快?！//@人地女朋友：想?呀~[抓狂] //@OL醉??房：好?手//@Samama日?：YES!!! I HOLD!!!LA!!!!!!唔HOLD真??唔到!!!!! //@OL醉??房:回覆@Samama日?:唔知，你?下 //@Samama日?	0
[伤心][蜡烛] //@amanda刘小莎: 没有血的教训，都不会当回事。	0
举手！[抓狂]	0
俺木有“手银”，感觉不舒服还不安全！哈哈。。。[抓狂]	0
为了不失眠，只能靠药物[泪] 我在:http://t.cn/zWgnyUM	0
回复@Neal滴小叮当:抱歉，年前预订已经全满，为保证质量和快递关系，年前不再发货，稍后发布2.10发货的预订链接，谢谢大家[爱你] //@Neal滴小叮当:生巧下架了，还有货吗	1
希望习大大能看到[嘻嘻]	1
[弱]//@胡大镛: 回复@博翰V:[弱] //@博翰V:[弱]//@孔智勇-: [弱]//@搭讪子:[弱][弱]//@深省:[弱]//@老金曰:[弱]//@金子art: 你们才是杀人犯![怒]//@郭健guojian:[弱]//@诗人刀哥:[弱]//@巫昂:[弱]//@福州曾宏: [弱]//@任轩rx:[弱]//@老榕:[弱]//@知青记者: [弱]//@发明人沈保民:[弱]//@陈楚弈:[弱]	0
[挖鼻屎][衰][酷]	0
吃货的幸福时光[爱你]	1
[怒]//@鸢都交警: 转发微博	0
这就是我不当老师的原因 中国教育毁人不断 我不想当帮凶//@中国教育研究:[泪]我们怎么看待这样的评价？我们应如何做？@王旭明 @杨东平 //@王大绩老师: 悲催，让人家介么数落！和骂断子绝孙差不多！[泪] //@温暖拉芳:转发微博	0
邻居姑娘真是好妹子，虽然住在同一层也没见过几次，来串门还给我带了两桶蜂蜜[爱你]	1
么么哒[哈哈]	1
#开讲啦#【同桌是一种很奇妙的生物】[抓狂]TA喜欢反驳你说的话，喜欢和你划清界限，喜欢看你出糗……[可怜]但多年之后TA不会和你紧紧的坐在一起度过每一节课，和你一起发神经……[泪]现在想起TA，会有一些淡淡的忧桑。只想问一句，同桌，你现在过得好吗？[心]	0
我现在最想做的事就是足底按摩[晕][汗][泪]@奎大头 你呢[偷笑]	0
美食行为艺术[嘻嘻]	1
[哈哈]//@星座宝典: [偷笑] 是不是这样？	1
哎哟我艹//@旅人-蛋子: 这不是变相广告嘛[鼓掌]打的还是高尚牌	1
[哈哈] //@加加西西:[哈哈] //@音悦台:[哈哈]	1
感冒了，头疼，好难受[汗][抓狂]	0
还挺有技术含量的呢//@GIF图精选: [哈哈]	1
//@加拿大旅游局: 想去落基山朋友们，赶紧收了吧[哈哈]	1
重庆武隆当地新鲜的向日葵，我买了一个品尝，和熟瓜子不同的是，我买的这是新鲜的可以有补血功效哦[嘻嘻]@JiCheng_YUKALI @迎尘 @天涯棋客江芮 @高瑞露 @蔡军100	1
不靠谱的妞，还说很快回来呢//@庆晟_爱上木鱼的缘素食:月中才能回去了[泪] //@苏菲儿suxiya:什么时候回来？	0
回复@七零-无烟烤肉:……哎呀，可千万别这样，千万别这样，我今天晚上要是高兴死了，以后就去不了了…… //@七零-无烟烤肉:回复@死胖子小B:没问题，放心！凭此微薄，我再送你大份黑胡椒炒花蛤如何，土豆沙拉随你你多少份--都送[嘻嘻]	1
[爱你] 好可爱的狗狗//@王轶鸣：[嘻嘻]	1
谢谢幸福的棒哥~[嘻嘻]我坐等天上掉情人	1
回复@夏志刚329:谢谢[嘻嘻] //@夏志刚329:生日快乐![礼物][蛋糕] //@明星经纪貊苒MoRan:谢谢哥[太阳] //@郭仔音乐:今天是貊苒生日啊，祝福生日快乐。[蛋糕] //@明星经纪貊苒MoRan:[爱你][爱你][爱你]亲爱的[泪][泪][泪]	0
//@全球奇闻趣事: 有点晕[晕]	0
总是被世界遗忘在角落里，给点关注和掌声吧[泪]	0
发现我听不懂别人说话了[晕][晕]，班车上，A，你说那个明星好看，早上早餐的时候，我看到了，吓死人！B,还行，晚上见的，化了妆，估计早上没化妆，我们也挺忙的，没人帮她话[闭嘴][闭嘴][晕][晕][晕]	0
[鼓掌][鼓掌] //@Bluee小兰:挺想去看看！//@路人的眼睛:h，ni，h//@水墨婺源:时间仿佛在婺源停驻了！[给力][赞啊][推荐]//@涂丽丽涂腻腻涂蜜蜜O_o: 有机会就再去一次，//@景德镇陶瓷学院科院:快到油菜花开的季节了，你们要去看婺源的油菜花田吗？[呵呵]	1
罗老师应该用微信找周围的人[嘻嘻] //@冯洁-去哪儿网:要离的近就冲过去了，好歹见着老罗真人呢。 // @罗永浩可爱多 :微博的效果还是很有限啊，算了，到点开场了，我扔掉了。	1
最近很多人都想找TP，无论是什么渠道？但是我想问的是，尤其那些规模不错的品牌商，你们为什么不自建团队呢？缺人可以招缺经验可以学，今年是最好的学习年，何苦到处找TP？想清楚了再决定吧[衰]	0
已经在路上[爱你][威武][威武]	1
原来你也金牛~[鼓掌]//@皮力拔山兮: 容易犯困这事儿我觉得说太对了 //@王海涛1976429:金牛+1 //@脖子A:金牛~中枪！	1
我在去酒吧的路上～～[偷乐]//@符馨屯:[嘻嘻]我在@丽江束河礼物酒吧 你呢[呵呵]	1
吃吧！[爱你][爱你][爱你]	1
//@eatTO一同美食黄页:回复@朱江Jason:我可以贱贱的说访问我们网站搜索店名嘛[可怜][害羞] 地址电话:4168 Finch Avenue East Toronto, ON M1S 5H6 安卓,我们心中永远的痛[泪][生病][泪]	0
//@新南威尔士大学华辩社: 到第三个节目了，我已经笑掉岔气了[嘻嘻][嘻嘻] //@合艺社:乐，紧着乐，门票钱乐回来，要不你说多亏啊？[偷笑]	1
祝愿所有吃狗 贩卖狗狗，以及虐待动物的不得好死！[怒][怒][鄙视][怒骂]	0
美丽的布拉格[抱抱]	1
?人的QQ真? 77?居然是皇冠 真??[鼓掌]和他不能比[失望]	0
那个红罐的加多宝真是难喝[失望]	0
诺基亚宣布其MeeGo手机操作系统负责人阿尔伯托?托雷斯(Alberto Torres)已经于2月10日离职。托雷斯2004年加入诺基亚，担任MeeGo平台执行副总裁。――杀在襁褓之中，不要再有幻想[衰]	0
[偷笑] //@Stevie_Chen:吃完午饭看到这个立刻饿了... //@都太海鲜自助:亲，现在就可以上点评网团购哦[嘻嘻] //@王宁waley:什么时候可以团购啊？ //@都太海鲜自助: 亲，都太正出团呢，感兴趣的话可以光顾哦[嘻嘻] //@如小怂:啊，喜欢这个。 //@晨晓绿: [抓狂]@AnnsDad	0
谢谢帮忙转发[哈哈]##补充##：性别不限，有三年以上女性类、时尚类网站或广告公司相关工作经历者优先，如具广告策划能力更佳。就职公司为传媒集团背景，待遇福利佳。同时【招聘资深市场推广】一名。/@老张的笔记: 好工作，帮转！ //@LC刘三金:眼尖啊！[偷笑] //@马大奇:好工作，帮转。	1
9月30号上午11点...要如何赏月？去欧洲美洲？[晕]	0
#朗朗年会#1.19朗朗大家庭在@松本楼日式烧肉 举行了年末大狂欢,每个人都笑得很开心,朗朗文化未来一定会越来越好[礼物][爱你][心][围观][嘻嘻][得意地笑]@朗朗文化金川 @秦哲星Q @嗜吃慧 @HIfood食远航和设计 @一脚可以不踢空 @言午丹33 @巴铁链 @蔡花花_Milk @姚遥yao	1
Doesnt make sense中文是＂不显好＂么 [懒得理你]//@JZ-_-: 想到原???Operation? ??完development documentation ?完workfold之後 最怕?到那句“doesnt make sense” -- quite understand the feelings...[衰]	0
刚回看到这集，国伦实在是太有蝴蝶兵的兵役资格… 哈哈哈，笑得我岔了气！@hola汆淼淼  @小乔郭郭//@寇乃馨:……失散在各?森林的公主?都?始意?到自己的身世了……[太开心][做鬼脸][疑问]	1
回复@谢秋娘:我们有干捞面，汤的品种多。烧麦和薄饼北方人容易接受。普通人和吃货消费观念差别好大，90%的人不知肠粉为何物！[泪] //@谢秋娘:我?得在北京腌面和枸杞瘦肉??更有新意更?特。??也好，但?竟不是北京完全吃不到的?西。百侯薄?也跟春?大同小?，反而?料如果卷蚝仔在北京?更新?~	0
我真的不知道他们是谁，我太年轻了太年轻了。//@机械?TG: 哦册那！这是加里森敢死队吗？ //@容斋随笔谈:不评论。。。[嘻嘻]//@北青张天蔚:如果我忘了他们是谁，那我是太年轻，还是太老了呢？	1
#温暖冬季 精彩琼南#避寒就来三亚！[嘻嘻][嘻嘻]	1
虽然下雨，但感觉路况还行。[鼓掌]路上没带吃的，快让我早点到家吧～[泪]	0
Like it Baby？[爱你][爱你][爱你]	1
今天还是没拿到带翅膀的萝卜[汗]@可爱多的香草夏天 自从你告诉我密招后我这两天就陷这关里了[抓狂]睡了明继续[拳头]你继续5[偷笑]	0
#钟爱清迈?小栈之晨#1、泰北家常菜[流泪]2-8、主银你太调皮叻伦家真的好困不是钱的问题好吗[流泪][抓狂][可怜]9、岁月又静好了恁么一丢丢[阴险]期待今天装了镜子的房间[鼓掌]@钟爱清迈小栈  我在:http://t.cn/8FGLpQX	0
@yan-X2011 ：原来现在办理通行证这么容易，咱们以后可以多抽点时间出去充实充实人生[嘻嘻]中午还去品尝了已经好久没吃的牛肉干?，太棒了[花心]	1
感谢@Across穿越 写的关于TADKA印度餐厅的介绍哦~~~[哈哈]	1
[哈哈][可爱] //@冰糖-顾晨曦:转发微博	1
这两天粗探了北京的演艺市场，排练厅是满的，导演演员档期是满的，大小剧场预定是满的 。一个字：旺//@梁群导演: 黄梅?音乐剧~~~~~贵妇还乡；黄老师，老戏骨！[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌] //@演员常宇: [鼓掌][鼓掌][鼓掌]	1
田园风景真心的好~[抱抱]	1
[哼][怒][怒][怒][怒]	0
[爱心传递] //@许我向你看1982:感动  //@_David_Lau_:生命的本能。感人[泪]	0
[泪] //@林仁聪律师:具体哪个省、市、县？求真相！ //@zgwqz:官逼民反，民就是不反。  //@敏奇敏奇:[吃惊][怒]  //@真理坚守者: 这干吗?对付敌人吗?	0
【来自甘肃的喜讯】‘主任，我老婆生了一个7斤6两的儿子，太谢谢您啦。’激动之后回想，她是一位弱不禁风的女孩子，第一胎因为发烧，孕六个月孩子夭折，再不怀孕。经过调理，她怀孕了，保胎至孕七个月，回到了老家。他们的信任让我感动。电话的那一端充满了喜悦。[哈哈][爱你]	1
四公里慢跑快走下来挥汗如雨哦！爽！[哈哈][哈哈][哈哈]	1
[鼓掌]//@银河宁锡明: [鼓掌]	1
#Nana酷游世界100天悠游台湾# 质量超好的爱疯外套居然全部100台币，怎么木有拖箱子来逛？！[抓狂] 士林夜市随处有卖 @北京有个老顽童 @台湾自由行 @海峡零距离 @酷讯旅游 @酷讯旅游体验师 #悠游台湾个人游#	0
征婚广告？//@剑_走偏锋：人就这么磕趁 ，你来给拍一张好吧//@CCTV_HuDan：换张靓照...哈哈哈哈//@剑_走偏锋：这人好眼熟啊.....[晕]	0
友谊倒是不少，就是点不着火儿[抓狂]	0
超实用的丽江防骗攻略--让你在省钱的同时安心享受丽江安逸的生活~~很贴心有木有~~[可爱]	1
最好就窝头 //@蔡斯图:绝对重口味。虽然我也爱吃臭豆腐[嘻嘻] //@京城闲人:回复@京城文人:臭豆腐我所欲，臭奶酪亦我所欲也[嘻嘻]。二者不分高下。 //@京城文人:那麻烦@雪的橙 ；给安排一下吧。免得让洋鬼子们说咱们的臭豆腐不如蓝奶酪。[哈哈]	1
访问很愉快[嘻嘻]  @HotelWedding	1
那天，不就喝了一个下午茶吃了顿晚饭吗，怎么就开始鼻子嗓子的难受，流感真可怕。更可怕的是我一直认为今天是周末，兴奋一天了[汗][汗][晕]	0
感觉很厉害的样子?[嘻嘻] //@张伟-Talen:辛苦了大半年，Worktile2.0终于上线啦，太帅了~[哈哈]	1
难道华语电影票房一二都要被黄勃拿下？[哈哈][酷][酷][酷]	1
我需要充实的工作，但是必须是我感兴趣的。。。现在我觉得枯燥的一B。。。。我是不是该离职了！[失望]	0
又一圈轮回开始[泪][泪][泪]	0
#美国旅游#旧金山绝对是我又爱又怕的一个城市,它的亦动亦静,它的炫丽多彩...它的轮廓带着金色的梦幻.有朋友说,在旧金山,现实很繁华,生活很骨感,这是我们旅行者所不能体会到的。但我真切体会它考验的是每一位驾驶者的心跳，当你加足马力冲上一个40度的陡坡遇上一个STOP，那种倾斜的悬挂感真叫人纠心[泪]	0
惹不起，您先请。[哈哈]	1
这个绝对不是富强粉~ //@汪云志行之:[哈哈] //@北京厨子:禽兽，放开那袋面粉！[抓狂]	0
昨天转场伊泽尔谷，尝试雪地健走[鼓掌] 这个是健走鞋	1
原来我是冠军……[可爱] //@美食零食控:最记得别人对他好的星座排行 [呵呵]  星座很准很神奇，强烈推荐喜欢星座的童鞋关注@星座爱情001	1
俺哭了[泪][泪]@冥王星大使 你看看！	0
哈哈哈，小盆友真可爱[亲亲]	1
[嘻嘻]广告，鉴定完毕	1
#豆果2013中国年度美食盛典# 挑战你的味蕾，邀你一起选出2013年你最喜爱的达人，投票更有百万大奖 等你拿，中奖率100%！[花心]即日起关注@豆果网 转发并@ 三位好友，即有机会亲临现场，更有万元神秘大奖锁定你！[太开心]  抽奖戳这里http://t.cn/8kyIInR [心]	1
远距离的福利??????  @楠心 很绝有木有~！[嘻嘻]	1
[太开心][太开心]在梨子家吃得开心啵~	1
爸爸去哪儿？雪乡[雪]傻狍子、雪蘑菇、绿皮火车，还有“张亮”麻辣烫[哈哈]足够勇敢的话，就挑战下雪地里吃雪糕吧，咬一口，那感觉......好玩的也多，滑雪、滑雪圈、马拉雪橇......想知道田亮和森蝶坐的雪橇是哪一个吗[偷乐]答案就在行程【跟着《爸爸去哪儿》去北国放逐】http://t.cn/8knj7Gp	1
@圆球婧婧Show //@全球创意搜罗：阿哥反窜大合集[哈哈]	1
《#我不是明星#》第二期即将于9月2日周一晚22:00给力来袭[抱抱][抱抱]谁会是第一个离开《我不是明星》舞台的嘉宾：是漂亮妈妈潘阳？还是付笛生任静爱子付豪？亦或是不管月初还是月末的陈月末？还是励志女孩申奥？其实小编真心不希望他们中的任何一位离开[泪][泪][泪]	0
帮瞳瞳转[怒]	0
震惊！5个流浪儿童一起被冻死！[泪] 吃屎的当地民政部门！	0
[哈哈] 喜欢这个生态环保安静的小村子...	1
回复@塔儿哄1555:自来水系。[偷乐] //@塔儿哄1555:漂亮[鼓掌]它?都?於哪?京城水系？	1
人的烦恼不只12个字甘简单啊//@微博经典语录:【人的烦恼就12个字】放不下，想不开，看不透，忘不了。[围观] [泪]	0
达人开大会咯！公司的outing,孩儿们，嗨起来嘛[太开心][太开心] 我在:http://t.cn/zWW97ex	1
所以有人说我太主观[嘻嘻]	1
你在日本怎么吃阿[泪][泪] //@康康康2011:要请这个边样子吃背包伐? //@Yukii0_0i:今天我为了你还没品了麻痹给你面子了	0
魔术界也在朝垂直化细分领域发展[哈哈]//@宝贝儿若凡: 试了试，很容易，做到3分钟。	1
我?成家庭主男[可?] //@???:[哈哈]@Mr王子斌 [来]	1
难怪每次深刻讨论时间，你每每都眼含热泪呢！！原来是爱哭鬼啦[偷笑]乖啦[爱你]//@时尚女性:12星座各个都是魔鬼	1
回覆@杜小杜美: 哪部分让你哭了？ //@杜小杜美:热泪盈眶[泪]	0
[哈哈]太欢乐了，立马不困了@俭小鱼 @关太家的关兜兜  //@毒鼠强://@李二钢: //@wangpengpeng:早上看到这个，神清气爽。543[威武]	1
[哈哈][哈哈][哈哈][哈哈][哈哈][哈哈][哈哈][哈哈][哈哈][哈哈][哈哈] //@兔跳跳:[衰]	0
[爱你] 我的目标啊！[泪]  天天看一遍，促进瘦身！	0
小时候脸型和子子很像你不觉得么？[哈哈][蛋糕] //@大喜庆:一看就挑你好看的发[哼]我小时候不一瘦猴么，邻居家小孩吧这是…禁止再爆隐私啊	1
裸烹富顺盐帮家庭菜：水煮一切，火爆三春。[哈哈]	1
//@徐昕:怒转[怒] //@大案:关注@大案	0
//@热点世界: 后来警察互射的事，与此事有没有瓜葛？[泪]	0
新衣服[爱你]	1
回复 @Sarag77:谢谢！ //@Sarag77:既然不能做第1000个关注者，就做第一个留言者……[哈哈]	1
[哈哈]房车不是神马遥不可及的东西，咱们都可以享受到，房车住宿预约电话400-001-4022//@北京丰台:咱买不起，住得起。到那享受一两天，还是可以的[偷笑] //@Loli的Baby:精美房车我也好想要哦。就是没钱哦。	1
俺只想要其中一张[哈哈] //@走遍欧洲:先睹为快啊。。。	1
[泪]//@几米漫画故事: 让我，唱一只秦淮景呀~~ [话筒]	0
最近真是TMD忙啊~我都好想?[委屈] //@小?姬Little-Meg:期待你和@食?M 的大?旅?美食分享！[鼓掌][?力]（?告?我?重了多少磅?？）[偷笑]	1
[哈哈]//@陈彤春日迟迟: 我救你一命啊[抓狂]	0
[汗][汗][汗]//@华商报罗媛:[晕] //@陈小曦的糖果罐:神～	0
手机显示不出图捏[晕]	0
